Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__ema(C,50)","Exit__ema(C,50)","Entry__ema(C,200)","Exit__ema(C,200)"
-7940,25457,25464,1.182121802573536,1.1829252571941455,1.1829252571941455,1.1802242284175635,-6.379429687639346,0.0,-0.0006796716030956773,2021-09-08 16:45:00+00:00,2021-09-08 18:30:00+00:00,0 days 01:45:00,C_short,0.0006438895682595361,0.00044692799385489705,1.1824047083463822,1.182440650304957,1.1844344386188705,1.18430627367322
-7934,25466,25518,1.1822817879303718,1.1828500042613408,1.1828500042613408,1.1810499872159772,-4.508228369908365,0.0,-0.00048060989923870423,2021-09-08 19:00:00+00:00,2021-09-09 08:00:00+00:00,0 days 13:00:00,C_short,0.00043400369316213714,0.000558558889059841,1.1824367402469058,1.1819560771783886,1.1842683276090489,1.1832874206828763
-7935,25537,25538,1.1816118492486227,1.182509269520743,1.182509269520743,1.1793121914377709,-7.121029859275088,0.0,-0.0007594882132326841,2021-09-09 12:45:00+00:00,2021-09-09 13:00:00+00:00,0 days 00:15:00,C_short,0.0009180335846439461,0.001098295773358086,1.1825571403597108,1.1825713701495262,1.183256195741471,1.1832528505102125
-7925,25541,25554,1.1822217934215584,1.1834684977142111,1.1834684977142111,1.1788745068573667,-9.880131519272828,0.0,-0.001054543487178039,2021-09-09 13:45:00+00:00,2021-09-09 17:00:00+00:00,0 days 03:15:00,C_short,0.0011713646856497087,0.0006532540171965918,1.1825435158929944,1.1824848599535178,1.1832259089293922,1.183113373962191
-7914,25563,25593,1.1825317650504272,1.183086331262714,1.183086331262714,1.181341006211858,-4.38883700403756,0.0,-0.0004689651717415533,2021-09-09 19:15:00+00:00,2021-09-10 02:45:00+00:00,0 days 07:30:00,C_short,0.0004248204276854047,0.0003336573700696794,1.1826642802264333,1.1825177697216824,1.183111900591531,1.1829394408475042
-7910,25608,25610,1.182601758644043,1.1830300172396144,1.1830300172396144,1.1817499482811564,-3.387525490970531,0.0,-0.0003621325542950693,2021-09-10 06:30:00+00:00,2021-09-10 07:00:00+00:00,0 days 00:30:00,C_short,0.00030668160766589883,0.00040048529642459414,1.1827103711564222,1.1827477282378198,1.1829418582261375,1.1829468024953163
7902,25628,25633,1.1835983127413832,1.1829908778409985,1.1829908778409985,1.1849473664770047,-4.7999505828392515,0.0,-0.0005132103466569671,2021-09-10 11:30:00+00:00,2021-09-10 12:45:00+00:00,0 days 01:15:00,C_long,0.00047723920446794785,0.0006896451370463357,1.1833248641675942,1.183361632642048,1.1831101595310487,1.1831310513081403
7898,25638,25642,1.1835783109109879,1.1827585397578433,1.1827585397578433,1.1856043807264702,-6.474552567535872,0.0,-0.0006926209660884641,2021-09-10 14:00:00+00:00,2021-09-10 15:00:00+00:00,0 days 01:00:00,C_long,0.0007192655432024217,0.000722668309716627,1.1832717055844968,1.1832595948834652,1.1831173141909979,1.1831205302863257
-7911,25799,25799,1.1806919334468178,1.1811519929646228,1.1811519929646228,1.1797840211061312,-3.6395308453556217,0.0,-0.00038965246121569486,2021-09-14 06:15:00+00:00,2021-09-14 06:15:00+00:00,0 days 00:00:00,C_short,0.00037106056933976656,0.00037106056933976656,1.181003788958898,1.181003788958898,1.1810569399836326,1.1810569399836326
7904,25823,25824,1.181448115973862,1.1829602280147968,1.180813257328401,1.1829602280147968,11.951733571549703,0.0,0.0012798801915125946,2021-09-14 12:15:00+00:00,2021-09-14 12:30:00+00:00,0 days 00:15:00,C_long,0.0005398436487191532,0.0008785311622232623,1.181262865558342,1.1813329492619364,1.1811587099288314,1.1811775287355097
7903,25825,25830,1.1831382706422857,1.1821714688377767,1.1821714688377767,1.1856855934866697,-7.6406346610348805,0.0,-0.0008171503098992616,2021-09-14 12:45:00+00:00,2021-09-14 14:00:00+00:00,0 days 01:15:00,C_long,0.0009720603405934826,0.000939977349846915,1.181443029683037,1.1817404887558511,1.1812070060615245,1.1812999345683912
7900,25844,25847,1.1825782193912102,1.1818946319971821,1.1818946319971821,1.1841961040084532,-5.40034041282178,0.0,-0.0005780483547042081,2021-09-14 17:30:00+00:00,2021-09-14 18:15:00+00:00,0 days 00:45:00,C_long,0.0005479856024421408,0.0005023064795749475,1.1819504192241277,1.181952522267449,1.1814200008329183,1.1814364705646656
-7907,25878,25897,1.1807119316164223,1.181133904636818,1.181133904636818,1.1798782860895456,-3.3365406722697175,0.0,-0.00035738863061896,2021-09-15 02:00:00+00:00,2021-09-15 06:45:00+00:00,0 days 04:45:00,C_short,0.0003347173519090223,0.00045353748992571524,1.1808982737210056,1.1807519666268165,1.1811764094990107,1.1810816104291606
-7904,25898,25899,1.1806219398532023,1.1812035374899257,1.1812035374899257,1.1793893875302228,-4.596947720661639,0.0,-0.0004926197092320894,2021-09-15 07:00:00+00:00,2021-09-15 07:15:00+00:00,0 days 00:15:00,C_short,0.0004650658246022846,0.0005003903813219663,1.1807562032296866,1.1807822344755814,1.1810794053502633,1.1810827943517532
7892,25924,25928,1.1820381699705305,1.1811499868466997,1.1811499868466997,1.1842700394599006,-7.009541213272404,0.0,-0.0007513996979072735,2021-09-15 13:30:00+00:00,2021-09-15 14:30:00+00:00,0 days 01:00:00,C_long,0.0007520113995267762,0.0007507341744569478,1.1816764571177112,1.1816812590858188,1.181332786011264,1.1813477878552237
7887,25930,25933,1.1819881653945417,1.1810260303821372,1.1810260303821372,1.1844019088535884,-7.588358842834268,0.0,-0.0008139971622164177,2021-09-15 15:00:00+00:00,2021-09-15 15:45:00+00:00,0 days 00:45:00,C_long,0.000810107002147695,0.0007837763211017725,1.1816985171338141,1.1816685377590528,1.1813588249512317,1.1813611757198577
7882,25949,25980,1.181798148005784,1.1813058311502846,1.1813058311502846,1.1829625065491465,-3.8804414550457245,0.0,-0.0004165828625896095,2021-09-15 19:45:00+00:00,2021-09-16 03:30:00+00:00,0 days 07:45:00,C_long,0.0004056130030867906,0.0002427349884402308,1.1813435358121258,1.1816199334858706,1.1813008115022414,1.1814146364580667
-7912,26049,26079,1.176622305932312,1.1771951683844508,1.1771951683844508,1.1752944948466475,-4.532487721322452,0.0,-0.0004868702975038275,2021-09-16 20:45:00+00:00,2021-09-17 04:15:00+00:00,0 days 07:30:00,C_short,0.0005038125998572999,0.0002791394666605193,1.1767998830225397,1.1766528976013295,1.1792193817211445,1.1785288138626084
-7904,26114,26116,1.1772322501052477,1.1754965816924448,1.1779678061025183,1.1754965816924448,13.718723134794331,0.0,0.001474363629307418,2021-09-17 13:00:00+00:00,2021-09-17 13:30:00+00:00,0 days 00:30:00,C_short,0.0006607652888493403,0.0007255525947357146,1.1774982764007884,1.1773514808297936,1.1782917424849289,1.1782382399976654
-7955,26212,26214,1.1712927937327255,1.1719588618156067,1.1719588618156067,1.1697634145531801,-5.298571599319676,0.0,-0.000568660617093375,2021-09-20 13:30:00+00:00,2021-09-20 14:00:00+00:00,0 days 00:30:00,C_short,0.0005596802401924103,0.0005896264915222871,1.1714550499343785,1.1714866416349263,1.17427839230551,1.1742306079970917
-7940,26283,26289,1.172862650046675,1.1734016022178435,1.1734016022178435,1.1716751933464697,-4.279280239077932,0.0,-0.00045951857290971176,2021-09-21 07:15:00+00:00,2021-09-21 08:45:00+00:00,0 days 01:30:00,C_short,0.00047272192213093195,0.0006228854315051895,1.172973238603532,1.1729719719110403,1.1735907082818442,1.1735533586045341
-7935,26308,26406,1.1731926198451486,1.1739926700567302,1.1739926700567302,1.1712219898298093,-6.348398428900736,0.0,-0.0006819427586302051,2021-09-21 13:30:00+00:00,2021-09-22 14:00:00+00:00,1 days 00:30:00,C_short,0.0006949807158328173,0.000630112223556084,1.1733329707135614,1.1728555912580663,1.173569393474398,1.173009634159765
7916,26423,26423,1.175367559533615,1.1740693498795571,1.1740693498795571,1.1787119503613286,-10.276627621522444,0.0,-0.0011045137697802687,2021-09-22 18:15:00+00:00,2021-09-22 18:15:00+00:00,0 days 00:00:00,C_long,0.001243230104383835,0.001243230104383835,1.1732367229749312,1.1732367229749312,1.1731048405418787,1.1731048405418787
-7935,26492,26492,1.1710328175278677,1.171854968562588,1.171854968562588,1.1689550943122358,-6.5237684605062665,0.0,-0.0007020734367257919,2021-09-23 11:30:00+00:00,2021-09-23 11:30:00+00:00,0 days 00:00:00,C_short,0.000728306087576419,0.000728306087576419,1.1712950582960624,1.1712950582960624,1.1718497796495078,1.1718497796495078
7911,26552,26561,1.1740274368971135,1.173622783983971,1.173622783983971,1.1748116480480872,-3.2012091958704074,0.0,-0.00034467074654742635,2021-09-24 02:30:00+00:00,2021-09-24 04:45:00+00:00,0 days 02:15:00,C_long,0.0002815872138918597,0.00023134047758285737,1.173874517993109,1.1739172682932268,1.1728390689733796,1.172940989557888
7908,26572,26573,1.1739674314059267,1.1734356293626507,1.1734356293626507,1.1751731119120479,-4.2054905582272015,0.0,-0.0004529955678916897,2021-09-24 07:30:00+00:00,2021-09-24 07:45:00+00:00,0 days 00:15:00,C_long,0.0004284545523693539,0.0004646606120534298,1.1738183844870398,1.1738184478404892,1.1730142038747533,1.1730222217466464
7905,26574,26575,1.173917426829938,1.1733553393879466,1.1733553393879466,1.1752139818361607,-4.443301228941834,0.0,-0.00047881344048983365,2021-09-24 08:00:00+00:00,2021-09-24 08:15:00+00:00,0 days 00:15:00,C_long,0.00047603919711297925,0.0004792339708312414,1.1738067440036073,1.1737943226701324,1.1730271747640926,1.1730317799903207
-7915,26609,26626,1.171752751633628,1.17253,,1.1699170948810753,-6.15192081983567,0.0,-0.0006633211360405067,2021-09-24 16:45:00+00:00,2021-09-26 21:00:00+00:00,2 days 04:15:00,C_short,0.0006303948121338076,0.0003973172991067943,1.1722874655250402,1.1720291431843435,1.1727187113120963,1.1725672226442478
-7910,26631,26637,1.1716927571248146,1.1722215122840451,1.1722215122840451,1.1705354631478644,-4.18245330951377,0.0,-0.0004512745820226538,2021-09-26 22:15:00+00:00,2021-09-26 23:45:00+00:00,0 days 01:30:00,C_short,0.000401310646172528,0.00031728322534906175,1.1720150193310752,1.172023025085857,1.1725371355668825,1.1725088022063574
-7905,26640,26643,1.1719027379056615,1.1723620927337066,1.1723620927337066,1.1709537217988801,-3.6311999156969534,0.0,-0.0003919735087112297,2021-09-27 00:30:00+00:00,2021-09-27 01:15:00+00:00,0 days 00:45:00,C_short,0.0003384803692124015,0.0003828804062695258,1.172039742469533,1.1720316471176102,1.1724988688840419,1.1724830029192066
-7903,26648,26651,1.1718127461424415,1.1722443744648585,1.1722443744648585,1.1709068766054245,-3.4111586320619836,0.0,-0.00036834240269012497,2021-09-27 02:30:00+00:00,2021-09-27 03:15:00+00:00,0 days 00:45:00,C_short,0.0003084578695440957,0.0003129072413002754,1.1720574303359819,1.172060962085457,1.1724683695990104,1.1724570293570133
-7899,26662,26662,1.171932735160068,1.1722757782910935,1.1722757782910935,1.1712126651267194,-2.709697691971389,0.0,-0.0002927157171515038,2021-09-27 06:00:00+00:00,2021-09-27 06:00:00+00:00,0 days 00:00:00,C_short,0.00033567451894779944,0.00033567451894779944,1.1721190894648699,1.1721190894648699,1.172434021748697,1.172434021748697
-7909,26706,26710,1.1700929035564585,1.1707406482071212,1.1707406482071212,1.1685380553786366,-5.123012442091702,0.0,-0.0005535839493546746,2021-09-27 17:00:00+00:00,2021-09-27 18:00:00+00:00,0 days 01:00:00,C_short,0.0005372284461716133,0.0004719008721206761,1.170454613296072,1.1704525584833045,1.171602271830036,1.1715565572609656
-7903,26713,26736,1.1703428806765142,1.1691515833681547,1.170869472210615,1.1691515833681547,9.414822627964568,0.0,0.001017904520144386,2021-09-27 18:45:00+00:00,2021-09-28 00:30:00+00:00,0 days 05:45:00,C_short,0.00045087591586636777,0.00020055870922759225,1.170441515653876,1.1699273077299563,1.1715213036614174,1.1711296479469373
-7919,26759,26759,1.169222983178665,1.1681641256692818,1.169718624776906,1.1681641256692818,8.385092616804451,0.0,0.0009056078477900353,2021-09-28 06:15:00+00:00,2021-09-28 06:15:00+00:00,0 days 00:00:00,C_short,0.0005061414733186184,0.0005061414733186184,1.1695580138553008,1.1695580138553008,1.1707458689577868,1.1707458689577868
-7936,26783,26784,1.16767312503432,1.168479422469325,1.168479422469325,1.1656417325920252,-6.398776444199143,0.0,-0.0006905163934309844,2021-09-28 12:15:00+00:00,2021-09-28 12:30:00+00:00,0 days 00:15:00,C_short,0.0007028328067482591,0.0007611217658485101,1.1686456577856685,1.168603475127407,1.1701714328829689,1.1701455479786607
-7933,26794,26796,1.1672531634726264,1.1685189275336991,1.1685189275336991,1.163963217398903,-10.041306296489768,0.0,-0.0010843954856434301,2021-09-28 15:00:00+00:00,2021-09-28 15:30:00+00:00,0 days 00:30:00,C_short,0.0011004038625392369,0.0010816366789739272,1.1684224376015364,1.1683909468209495,1.1699481885747776,1.1699098981646436
-7918,26801,26871,1.168253071952849,1.1655972210258858,1.1692675929913714,1.1655972210258858,21.029027639694522,0.0,0.0022733524017392037,2021-09-28 16:45:00+00:00,2021-09-29 10:15:00+00:00,0 days 17:30:00,C_short,0.0008619139258551827,0.0007235228782056069,1.1683777906547295,1.1675228217818356,1.1698321935945994,1.1688239427786833
-7990,26960,26967,1.1603637940438927,1.1584645001196159,1.1611251666267948,1.1584645001196159,15.175358454971555,0.0,0.0016368090197451668,2021-09-30 08:30:00+00:00,2021-09-30 10:15:00+00:00,0 days 01:45:00,C_short,0.0006951444098887266,0.0006938914080737455,1.160566031097875,1.1603345859996899,1.1640593821559193,1.1637616952584466
-8016,26982,26987,1.1584039734226566,1.1595386031857682,1.1595386031857682,1.1555041904426957,-9.095192181102806,0.0,-0.0009794767534845317,2021-09-30 14:00:00+00:00,2021-09-30 15:15:00+00:00,0 days 01:15:00,C_short,0.0010261227609990073,0.0010840700026990683,1.159387424183384,1.1592987613330656,1.1629808501648051,1.162781586242693
-8008,26988,27068,1.1585439606098877,1.159734070002699,1.159734070002699,1.1553977899919028,-9.530396017632716,0.0,-0.0010272457785587275,2021-09-30 15:30:00+00:00,2021-10-01 11:30:00+00:00,0 days 20:00:00,C_short,0.0010595273356725423,0.0006266187145515011,1.1592482216729454,1.1581428740409854,1.1627341077726165,1.1600515681879342
-7996,27106,27106,1.1594338791572858,1.1595789955851763,1.1595789955851763,1.158183013244471,-1.16035095741245,0.0,-0.00012516145206653562,2021-10-03 21:00:00+00:00,2021-10-03 21:00:00+00:00,0 days 00:00:00,C_short,0.0003797961738195274,0.0003797961738195274,1.1593793973587594,1.1593793973587594,1.1599634982882678,1.1599634982882678
-7991,27125,27144,1.159703854446946,1.1602141185486798,1.1602141185486798,1.1585576443539602,-4.077520436955004,0.0,-0.00043999517616266637,2021-10-04 01:45:00+00:00,2021-10-04 06:30:00+00:00,0 days 04:45:00,C_short,0.0004229027421891643,0.0003861167653468068,1.1599230130001275,1.1597736269891812,1.1600397002352658,1.1599641107346286
7972,27197,27215,1.1620563414053777,1.1615059373636463,1.1615059373636463,1.1632821879090613,-4.387821020683167,0.0,-0.00047364660569371164,2021-10-04 19:45:00+00:00,2021-10-05 00:15:00+00:00,0 days 04:30:00,C_long,0.00044885428483989353,0.0003019703286384388,1.161881833410856,1.1618557097537026,1.1608405172818979,1.1610070421236218
-7981,27284,27284,1.160013826075815,1.160650370474815,1.160650370474815,1.1584488885755546,-5.080260848418687,0.0,-0.000548738631118928,2021-10-05 17:30:00+00:00,2021-10-05 17:30:00+00:00,0 days 00:00:00,C_short,0.0005556544115064658,0.0005556544115064658,1.160132764595494,1.160132764595494,1.1605036852782897,1.1605036852782897
-7978,27288,27327,1.1598738388885839,1.1584725131181517,1.1604958289606162,1.1584725131181517,11.179776996507863,0.0,0.0012081708574226413,2021-10-05 18:30:00+00:00,2021-10-06 04:15:00+00:00,0 days 09:45:00,C_short,0.00047971843253402603,0.00032167400584228633,1.1601405693715334,1.1595124989770564,1.1604915623194012,1.1601472274845364
-8021,27384,27389,1.1549942855050976,1.1557517738474292,1.1557517738474292,1.1531446784577124,-6.0758139938416065,0.0,-0.0006558373074549984,2021-10-06 18:30:00+00:00,2021-10-06 19:45:00+00:00,0 days 01:15:00,C_short,0.0006142040011053716,0.0005128993266599512,1.155287287158641,1.1553359983543108,1.157968448550525,1.1578502796729029
-8014,27403,27406,1.15527425987956,1.155661669472309,1.155661669472309,1.1545749915830728,-3.1047004762902155,0.0,-0.00033533993286516406,2021-10-06 23:15:00+00:00,2021-10-07 00:00:00+00:00,0 days 00:45:00,C_short,0.0002434468760011888,0.0002580245293554569,1.1554132647649067,1.1554350048346902,1.1575466958069371,1.1574892022240044
-8011,27411,27412,1.1553342543883733,1.1557669293547244,1.1557669293547244,1.154459211935827,-3.466159155438029,0.0,-0.00037450198045063665,2021-10-07 01:15:00+00:00,2021-10-07 01:30:00+00:00,0 days 00:15:00,C_short,0.0003380054407611166,0.00035827138199295166,1.155480404248254,1.155491368787538,1.1574015447751667,1.1573852109963094
-8008,27418,27432,1.1553542525579776,1.1557269397152057,1.1557269397152057,1.1546191808543833,-2.984478755082197,0.0,-0.0003225739260515059,2021-10-07 03:00:00+00:00,2021-10-07 06:30:00+00:00,0 days 03:30:00,C_short,0.0002746810865115963,0.0004272011478881134,1.1554987600589257,1.1555273519646811,1.1572771859737208,1.1570520017626689
-8005,27443,27443,1.1553942488971867,1.1559600243258725,1.1559600243258725,1.154079927022382,-4.5290323066302705,0.0,-0.0004896817075434878,2021-10-07 09:15:00+00:00,2021-10-07 09:15:00+00:00,0 days 00:00:00,C_short,0.0004806877490895798,0.0004806877490895798,1.1558114332035219,1.1558114332035219,1.156979948898171,1.156979948898171
-7999,27449,27450,1.1557142196108579,1.1562861698191573,1.1562861698191573,1.1544614905425277,-4.575029716187513,0.0,-0.0004948889600857598,2021-10-07 10:45:00+00:00,2021-10-07 11:00:00+00:00,0 days 00:15:00,C_short,0.0004553471766031727,0.0004946342197227535,1.155847092341875,1.1558805397010175,1.156921549000443,1.156919344532777
-7995,27456,27463,1.1557742141196712,1.1564128753953493,1.1564128753953493,1.1542413738139519,-5.106096899046664,0.0,-0.0005525830805670484,2021-10-07 12:30:00+00:00,2021-10-07 14:15:00+00:00,0 days 01:45:00,C_short,0.0005851586759695089,0.0007284582646212406,1.1559516633586782,1.1558977293292887,1.1568797673791327,1.156800814885093
-7991,27471,27476,1.1557042205260557,1.1564305535390222,1.1564305535390222,1.153908339382933,-5.804127106615622,0.0,-0.0006284765600630404,2021-10-07 16:15:00+00:00,2021-10-07 17:30:00+00:00,0 days 01:15:00,C_short,0.0006238130671525574,0.0004925898602696222,1.1559597409678983,1.1559559135691861,1.1567502890866144,1.1567100940387363
-7988,27479,27538,1.1554142470667912,1.1560121230506026,1.1560121230506026,1.1540436308481925,-4.775833358685836,0.0,-0.0005174559560168213,2021-10-07 18:15:00+00:00,2021-10-08 09:00:00+00:00,0 days 14:45:00,C_short,0.0004558399771888592,0.0005217382499217701,1.1559161776051534,1.1552061102735156,1.1566776146213282,1.156026777572401
7978,27569,27624,1.156505833470613,1.1584046507075294,1.1557451164308234,1.1584046507075294,15.148763916118376,0.0,0.0016418570334557625,2021-10-08 16:45:00+00:00,2021-10-11 06:30:00+00:00,2 days 13:45:00,C_long,0.0006095657599530138,0.00042847817158608295,1.1562955019894257,1.1572015360893437,1.1562057972619533,1.1566408519755969
7984,27633,27634,1.1574559204144015,1.1567607888509792,1.1567607888509792,1.1591576334470621,-5.549930402363394,0.0,-0.0006005684978253045,2021-10-11 08:45:00+00:00,2021-10-11 09:00:00+00:00,0 days 00:15:00,C_long,0.0005859829958179745,0.0006838519297089095,1.157263084477595,1.1572068850863169,1.1567091585642724,1.1567004107178618
7981,27644,27648,1.1571458920432705,1.1565116156665771,1.1565116156665771,1.1586651530002683,-5.062159762389486,0.0,-0.0005481386409913469,2021-10-11 11:30:00+00:00,2021-10-11 12:30:00+00:00,0 days 01:00:00,C_long,0.0005105997556330993,0.0005524231036175357,1.1569055091169562,1.1569031629367614,1.1566567834808619,1.1566661466840744
7977,27652,27665,1.1571158892976772,1.1564482122789193,1.1564482122789193,1.1586953631632426,-5.326059578631906,0.0,-0.000577018278750896,2021-10-11 13:30:00+00:00,2021-10-11 16:45:00+00:00,0 days 03:15:00,C_long,0.0006135493582700144,0.0004107310145161703,1.156897311376411,1.1570123185877663,1.1566731210769443,1.1567412095199963
-7982,27713,27714,1.1555542342540222,1.1558991076808023,1.1558991076808023,1.154982676957593,-2.752779692559034,0.0,-0.00029844849904669957,2021-10-12 04:45:00+00:00,2021-10-12 05:00:00+00:00,0 days 00:15:00,C_short,0.00021322665669531535,0.00027146310246924896,1.1556886309988668,1.1557114297832252,1.1562494480997954,1.1562496525963148
-7979,27723,27723,1.15563422693244,1.1561772813154412,1.1561772813154412,1.1543881560536762,-4.333030921966364,0.0,-0.0004699189158170469,2021-10-12 07:15:00+00:00,2021-10-12 07:15:00+00:00,0 days 00:00:00,C_short,0.0004516438067157925,0.0004516438067157925,1.1558820682370228,1.1558820682370228,1.1562521896139666,1.1562521896139666
-7976,27726,27727,1.1554742415756045,1.156047768014822,1.156047768014822,1.1541766959555342,-4.574446879198673,0.0,-0.0004963558845201277,2021-10-12 08:00:00+00:00,2021-10-12 08:15:00+00:00,0 days 00:15:00,C_short,0.0004507322795124527,0.00046930130891080436,1.1558785553521458,1.1558931218089246,1.1562403839345925,1.1562404796168353
-7970,27733,27743,1.1558242095436821,1.1545008500508072,1.1563930499830644,1.1545008500508072,10.547175158213646,0.0,0.0011449487577331885,2021-10-12 09:45:00+00:00,2021-10-12 12:15:00+00:00,0 days 02:30:00,C_short,0.0004766433186557115,0.0005441211860796375,1.1559402684498739,1.1557441078596082,1.1562337419795878,1.1561502432164659
7978,27844,27859,1.1562658115058664,1.1588328514928021,1.155255716169066,1.1588328514928021,20.479845015773403,0.0,0.002220112331776436,2021-10-13 13:30:00+00:00,2021-10-13 17:15:00+00:00,0 days 03:45:00,C_long,0.0008963793201428117,0.0006786210071487225,1.155290842967132,1.1562468578354312,1.1552096259637552,1.1555053617935511
7975,27909,27912,1.1591460750828253,1.1599966406590807,1.158747786446973,1.1599966406590807,6.783260470636831,0.0,0.0007337863575085368,2021-10-14 05:45:00+00:00,2021-10-14 06:30:00+00:00,0 days 00:45:00,C_long,0.00031458507928993045,0.00043085138346668457,1.1589089633476943,1.1590055158942858,1.1570168991727245,1.1570979166029307
7972,27937,27938,1.160526201380118,1.1598008774236692,1.1598008774236692,1.162237367728992,-5.782282580810348,0.0,-0.0006249957610490187,2021-10-14 12:45:00+00:00,2021-10-14 13:00:00+00:00,0 days 00:15:00,C_long,0.0006039062328200222,0.00068071873511071,1.1602310584882698,1.1602161150181416,1.1579579969139338,1.1579768228152878
7970,27962,27969,1.1599961528746363,1.1595251839635339,1.1595251839635339,1.161024448109398,-3.7536222214863812,0.0,-0.00040600902850862486,2021-10-14 19:00:00+00:00,2021-10-14 20:45:00+00:00,0 days 01:45:00,C_long,0.0003581738982705828,0.00031844255151107726,1.1595722571286537,1.1596053579907215,1.158230931877577,1.1583310354948428
7969,27971,27980,1.1597661318250871,1.159364016455357,1.159364016455357,1.160547950633929,-3.2044573813801795,0.0,-0.0003467210834113832,2021-10-14 21:15:00+00:00,2021-10-14 23:30:00+00:00,0 days 02:15:00,C_long,0.0002738524053572191,0.0002631362737317235,1.1596134811748262,1.1596258923204876,1.1583583459971605,1.1584709158124846
7965,27988,27993,1.1599361473834493,1.1607963813811015,1.159547872872966,1.1607963813811015,6.851763791299986,0.0,0.0007416218553002452,2021-10-15 01:30:00+00:00,2021-10-15 02:45:00+00:00,0 days 01:15:00,C_long,0.0003145101767627647,0.000367385082549167,1.1595774599143238,1.1597225295530798,1.1585442933855776,1.1586329156645303
7966,28020,28020,1.1606162096168982,1.1599421013577245,1.1599421013577245,1.162173695926827,-5.369946392577607,0.0,-0.0005808192696156178,2021-10-15 09:30:00+00:00,2021-10-15 09:30:00+00:00,0 days 00:00:00,C_long,0.0005768454899721576,0.0005768454899721576,1.1604427497757217,1.1604427497757217,1.1591539832085944,1.1591539832085944
7960,28023,28028,1.1608262288360514,1.1601213916097541,1.1601213916097541,1.1625158251707375,-5.6105043213258465,0.0,-0.0006071858205719538,2021-10-15 10:15:00+00:00,2021-10-15 11:30:00+00:00,0 days 01:15:00,C_long,0.0005801272715463071,0.0005484475983989688,1.1604651151394552,1.1605007365802662,1.1591977581264816,1.1592698980247893
7958,28036,28037,1.1604761968041293,1.1595576316694842,1.1595576316694842,1.1627671049915476,-7.309941341505349,0.0,-0.0007915415561083883,2021-10-15 13:30:00+00:00,2021-10-15 13:45:00+00:00,0 days 00:15:00,C_long,0.0007673858864471378,0.0008210677682542016,1.1603403452168997,1.1603015081495702,1.1593196286518037,1.1593199308542732
7950,28042,28044,1.160666214192887,1.1597233912784375,1.1597233912784375,1.1630698261646877,-7.495442169873289,0.0,-0.0008123118454904654,2021-10-15 15:00:00+00:00,2021-10-15 15:30:00+00:00,0 days 00:30:00,C_long,0.000834394225354293,0.0007557894403771998,1.160230095839001,1.1601946943904045,1.1593478041862477,1.159356237062934
7944,28058,28060,1.1606362114472937,1.1600866353550536,1.1600866353550536,1.1619800939348393,-4.3658324767549175,0.0,-0.0004735127913635395,2021-10-15 19:00:00+00:00,2021-10-15 19:30:00+00:00,0 days 00:30:00,C_long,0.0004542493589535882,0.000441102851836252,1.1599880983207045,1.160016203024995,1.1593977710168226,1.159416644390911
7943,28068,28078,1.160176169348196,1.1595911671630708,1.1595911671630708,1.1613864985107876,-4.646672356449858,0.0,-0.0005042356502236167,2021-10-17 21:30:00+00:00,2021-10-18 00:00:00+00:00,0 days 02:30:00,C_long,0.00044498845867192293,0.00037826144012361986,1.1600048937728262,1.1599700770290515,1.159460358665148,1.1595034731939868
-7949,28112,28121,1.1585839569490965,1.1593086653350568,1.1593086653350568,1.1569540039948294,-5.7607069599982825,0.0,-0.0006255121880580639,2021-10-18 08:30:00+00:00,2021-10-18 10:45:00+00:00,0 days 02:15:00,C_short,0.000618176623715883,0.000613143486530611,1.1587932971654602,1.1586520939090856,1.1591968830665587,1.159120239935864
7897,28230,28232,1.1656566708765765,1.1649010012079564,1.1649010012079564,1.167456996376131,-5.967523373093511,0.0,-0.0006482780800730614,2021-10-19 14:00:00+00:00,2021-10-19 14:30:00+00:00,0 days 00:30:00,C_long,0.0006271322864379071,0.0007920238062578164,1.1647005196253282,1.1646659852442958,1.1620369614707704,1.1620810868840867
7900,28247,28249,1.16451656654403,1.1639354495931666,1.1639354495931666,1.1658336512204999,-4.590823911820707,0.0,-0.0004990199088261704,2021-10-19 18:15:00+00:00,2021-10-19 18:45:00+00:00,0 days 00:30:00,C_long,0.0004419436859221117,0.0004247488129815091,1.1642972936472225,1.1642766636089894,1.162323512759216,1.1623572987989832
7899,28275,28279,1.1640665253601303,1.1635713527486535,1.1635713527486535,1.1651259417540398,-3.9113684580552572,0.0,-0.0004253817120319914,2021-10-20 01:15:00+00:00,2021-10-20 02:15:00+00:00,0 days 01:00:00,C_long,0.000415494284500336,0.00042918029154793443,1.1637273519863518,1.1637707155187664,1.1625984990204365,1.1626547574670931
7897,28282,28288,1.1638865088865704,1.1649478862569544,1.1633907045810152,1.1649478862569544,8.381697093922694,0.0,0.0009119251424258845,2021-10-20 03:00:00+00:00,2021-10-20 04:30:00+00:00,0 days 01:30:00,C_long,0.000378722696453582,0.0003327687075772091,1.1637804231409292,1.1639635384793892,1.1626902047078065,1.1628030028232257
